,动画,番剧,国创,音乐,舞蹈,游戏,娱乐,生活,鬼畜,影视,放映厅,时尚,广告,科技,数码
2018年09月25日,1230288,154836,101619,2056231,304759,8255441,2434435,4430085,151484,1696904,137103,496824,108633,1156012,270000
2018年09月26日,1231803,154985,101752,2059214,305249,8270990,2439371,4443195,151565,1701072,137502,497794,108883,1158511,270580
2018年09月27日,1233356,155120,101909,2062193,305658,8286850,2444311,4456111,151671,1705124,137914,498765,109055,1161084,271152
2018年09月28日,1235047,155272,102072,2065370,306154,8303018,2449464,4470109,151792,1709573,138389,499827,109263,1163758,271772
2018年09月29日,1236646,155432,102233,2068694,306634,8319054,2454841,4482932,151897,1713737,138777,500901,109488,1166468,272498
2018年09月30日,1238659,155591,102427,2072389,307258,8337699,2460429,4498431,152043,1718116,139096,501987,109723,1169292,273134
2018年10月01日,1241399,155749,102672,2076477,308021,8364065,2466173,4516738,152319,1722464,139444,503081,109864,1171604,273732
2018年10月02日,1244536,155887,102930,2081089,308809,8391417,2472374,4537841,152606,1727520,139751,504077,110050,1174066,274300
2018年10月03日,1247741,156036,103230,2086046,309550,8418946,2478982,4558280,152901,1732501,140070,505113,110250,1176553,275009
2018年10月04日,1250744,156217,103498,2090583,310146,8445655,2485202,4577523,153230,1737267,140401,506189,110419,1179045,275570
2018年10月05日,1254193,156417,103809,2095936,310870,8475200,2492301,4598205,153581,1743142,140803,507423,110635,1181859,276184
2018年10月06日,1257411,156562,104094,2100653,311558,8500832,2498579,4616186,153853,1748329,141167,508494,110803,1184420,276787
2018年10月07日,1260940,156788,104366,2106001,312319,8527587,2505886,4636879,154165,1753887,141566,509699,110985,1187389,277489
2018年10月08日,1262994,156951,104545,2109682,312855,8543430,2511532,4651738,154305,1758431,141971,510793,111211,1190284,278072
2018年10月09日,1264922,157117,104723,2113150,313420,8559397,2516754,4666426,154430,1763123,142458,511954,111425,1193410,278752
2018年10月10日,1266951,157282,104907,2116922,314032,8577084,2522178,4683384,154574,1767912,142986,513113,111771,1196713,279574
2018年10月11日,1268817,157433,105041,2120355,314584,8594284,2527519,4698747,154685,1772851,143387,514196,111974,1199940,280263
2018年10月12日,1270780,157601,105240,2123893,315195,8612230,2532740,4713278,154860,1777306,143775,515381,112203,1202857,280927
2018年10月13日,1273519,157777,105481,2128318,315856,8637132,2538867,4730324,155103,1782503,144088,516607,112366,1205737,281509
2018年10月14日,1276725,157959,105723,2133104,316568,8663511,2546046,4749287,155415,1788078,144364,517891,112539,1208421,282157
2018年10月15日,1278764,158107,105858,2136633,317148,8680506,2552165,4763633,155543,1792682,144797,519040,112727,1211372,282739
2018年10月16日,1280541,158244,106004,2140188,317747,8697304,2558210,4778645,155643,1797426,145214,520320,112886,1214420,283403
2018年10月17日,1282399,158409,106170,2143631,318322,8714271,2563636,4792224,155736,1802211,145690,521583,113142,1217680,284233
2018年10月18日,1284188,158541,106382,2146828,318841,8729962,2568857,4805542,155832,1806628,146098,522800,113415,1220739,284937
2018年10月19日,1286134,158679,106633,2150524,319448,8747513,2574331,4819906,156008,1811249,146467,524142,113664,1224642,285647
2018年10月20日,1288817,158832,106865,2154940,320076,8773489,2580683,4837411,156286,1816543,146876,525366,113878,1227727,286380
2018年10月21日,1291982,159049,107056,2159738,320817,8800661,2587718,4855653,156576,1821907,147223,526626,114039,1230611,287113
2018年10月22日,1293824,159182,107199,2163172,321323,8817094,2593422,4869627,156733,1826299,147616,527733,114264,1233612,287788
2018年10月23日,1295537,159321,107335,2166536,321860,8833699,2598645,4884011,156855,1831465,148012,528869,114481,1237942,288454
2018年10月24日,1297333,159484,107472,2169887,322438,8849950,2603975,4897922,156967,1836196,148440,530034,114734,1242132,289070
2018年10月25日,1299028,159631,107604,2173253,322886,8867164,2609248,4911550,157072,1840703,148776,531246,114985,1246558,289975
2018年10月26日,1301006,159779,107776,2176964,323428,8886938,2614836,4926581,157244,1845524,149293,532641,115212,1251286,290832
2018年10月27日,1303633,159916,107949,2181280,323965,8913172,2620139,4943027,157477,1850336,149644,533991,115403,1255158,291554
2018年10月28日,1306595,160055,108178,2186051,324586,8942785,2626573,4961953,157739,1856086,149974,535291,115613,1259157,292259
2018年10月29日,1308299,160190,108321,2189691,325182,8960026,2632184,4976264,157819,1860601,150494,536462,115793,1262829,292858
2018年10月30日,1310011,160325,108439,2193095,325660,8976532,2637437,4990397,157921,1865780,150846,537741,115971,1267129,293640
2018年10月31日,1311950,160474,108630,2196263,326316,8993051,2642452,5004172,158012,1870670,151358,539151,116161,1271684,294616
2018年11月01日,1313901,160629,108788,2199879,326951,9010592,2648042,5018815,158136,1875509,151791,540510,116360,1274823,295495
2018年11月02日,1315884,160791,108974,2203730,327586,9029063,2653723,5033035,158263,1880543,152214,541905,116593,1278725,296212
2018年11月03日,1318565,160934,109141,2208577,328200,9057326,2659747,5050068,158496,1885780,152558,543101,116839,1281964,296886
2018年11月04日,1321472,161081,109321,2214047,328814,9085206,2666536,5068784,158744,1890964,152910,544320,117019,1285048,297560
2018年11月05日,1323329,161208,109508,2217948,329388,9103777,2672596,5083946,158851,1895884,153273,545526,117196,1288383,298254
2018年11月06日,1325061,161326,109633,2221143,329929,9120800,2678410,5097653,158977,1900739,153956,546770,117400,1292159,298987
2018年11月07日,1326806,161464,109782,2224417,330477,9138412,2683988,5111223,159070,1905644,154435,548018,117666,1295459,299703
2018年11月08日,1328469,161602,109933,2227631,331011,9154675,2689176,5125319,159155,1910071,154867,549304,117950,1299157,300445
2018年11月09日,1330184,161734,110088,2231145,331539,9172219,2694526,5139175,159264,1914630,155288,550759,118163,1302972,301176
2018年11月10日,1332655,161844,110264,2235608,332070,9195200,2700687,5155493,159462,1920010,155739,552086,118349,1306898,301803
2018年11月11日,1335211,161967,110427,2240482,332815,9219716,2707027,5172082,159688,1924634,156056,553055,118566,1309763,302400
2018年11月12日,1337031,162100,110551,2243972,333354,9236369,2713429,5187537,159806,1929489,156451,554091,118829,1313187,303038
2018年11月13日,1338752,162222,110684,2247424,333874,9252416,2718959,5201930,159897,1935555,156953,555174,119028,1316373,303703
2018年11月14日,1340441,162381,110832,2250632,334374,9268335,2724380,5216155,160008,1940679,157382,556275,119306,1319667,304335
2018年11月15日,1342128,162532,110961,2253871,334888,9285153,2729797,5230404,160106,1945890,157794,557465,119556,1323058,304992
2018年11月16日,1344037,162669,111127,2257491,335540,9303144,2735483,5245721,160220,1951146,158167,558877,119838,1326574,305690
2018年11月17日,1346729,162807,111288,2262090,336189,9328695,2741717,5263586,160449,1956875,158557,560145,120003,1329757,306344
2018年11月18日,1349874,162957,111475,2267206,336857,9357555,2748876,5282792,160692,1962440,158841,561422,120142,1332689,307021
2018年11月19日,1351758,163088,111601,2270965,337418,9375350,2754949,5298100,160796,1966835,159325,562576,120366,1336156,307607
2018年11月20日,1353475,163234,111737,2274372,337961,9392718,2760670,5313120,160870,1972256,159925,563743,120661,1340010,308244
2018年11月21日,1355281,163357,111905,2277740,338485,9409276,2766242,5327823,160965,1977414,160413,564953,120933,1343867,308907
2018年11月22日,1357051,163508,112032,2280952,338984,9426002,2771563,5342330,161071,1982349,160807,566197,121171,1347468,309491
2018年11月23日,1359020,163652,112183,2284850,339627,9443708,2778226,5357485,161196,1988008,161238,567645,121563,1351234,310110
2018年11月24日,1361624,163772,112374,2289110,340234,9467227,2784909,5375165,161436,1993308,161673,568822,121764,1354265,310716
2018年11月25日,1364534,163899,112567,2293760,340976,9492843,2792187,5394759,161653,1999918,162042,570070,121963,1357371,311325
2018年11月26日,1366244,164047,112712,2297496,341548,9509840,2799110,5410492,161743,2004584,162439,571194,122225,1360646,311886
2018年11月27日,1367990,164201,112849,2301175,342134,9526399,2805471,5425939,161817,2010219,162876,572429,122484,1363986,312521
2018年11月28日,1369900,164377,113025,2304908,342721,9542902,2812569,5441606,161908,2015142,163270,573745,122732,1367738,313168
2018年11月29日,1371677,164532,113211,2308427,343326,9559848,2819271,5456566,162016,2020198,163730,574912,123014,1371312,313842
2018年11月30日,1373633,164697,113421,2312164,344176,9578215,2826578,5472462,162156,2025330,164194,576318,123330,1374974,314564
2018年12月01日,1376430,164842,113640,2317112,345001,9604154,2834708,5491772,162334,2031256,164586,577561,123484,1378034,315208
2018年12月02日,1379342,164990,113907,2321994,345675,9630748,2843746,5512494,162536,2036801,164921,578835,123709,1381117,315811
2018年12月03日,1381225,165138,114072,2326054,346316,9649252,2850852,5530164,162638,2042244,165382,580255,123960,1384815,316450
2018年12月04日,1382952,165280,114236,2329717,346824,9666303,2856848,5546273,162743,2047926,165796,581468,124185,1388634,317118
2018年12月05日,1384739,165457,114382,2333105,347332,9684596,2863144,5561593,162845,2053118,166267,582782,124467,1392189,317712
2018年12月06日,1386468,165611,114549,2336587,347865,9703100,2869489,5577771,162937,2058399,166627,584135,124694,1395846,318315
2018年12月07日,1388352,165756,114775,2340082,348427,9722081,2875457,5593493,163063,2064329,167159,585436,124922,1399514,318892
2018年12月08日,1390812,165891,114996,2344834,348995,9748175,2882911,5613615,163295,2070977,167564,586733,125145,1402858,319475
2018年12月09日,1393443,166021,115205,2349880,349649,9774181,2891683,5634081,163503,2076988,167920,588015,125332,1405932,320012
2018年12月10日,1395226,166151,115353,2353632,350193,9791733,2898321,5651521,163591,2082287,168431,589296,125592,1409440,320585
2018年12月11日,1397002,166287,115485,2357162,350747,9808782,2904478,5667128,163697,2087967,168902,590568,125840,1413266,321258
2018年12月12日,1398787,166434,115627,2360424,351237,9824449,2910593,5681714,163777,2092953,169412,591727,126039,1416752,321844
2018年12月13日,1400484,166590,115820,2363889,351887,9840910,2916211,5697273,163875,2098352,169864,592893,126241,1420385,322440
2018年12月14日,1402431,166805,116016,2367571,352476,9859711,2922502,5712888,163998,2103756,170314,594273,126479,1424051,323130
2018年12月15日,1405032,167005,116200,2372446,353087,9885240,2929903,5731435,164257,2109240,170773,595458,126689,1427183,323811
2018年12月16日,1407756,167167,116416,2377094,353744,9911246,2936688,5750926,164434,2114603,171032,596508,126838,1430125,324329
2018年12月17日,1409740,167331,116572,2381006,354406,9929922,2942896,5768665,164533,2120399,171502,597811,127067,1434009,324985
2018年12月18日,1411551,167486,116765,2384713,354957,9947107,2948429,5786254,164616,2125464,171920,599216,127276,1437816,325686
2018年12月19日,1413509,167670,116919,2388504,355583,9964466,2953938,5804288,164723,2131132,172415,600532,127516,1441584,326359
2018年12月20日,1415355,167828,117155,2392056,356117,9981654,2959715,5820904,164813,2136467,172850,601822,127888,1445294,326972
2018年12月21日,1417555,168060,117370,2396297,356707,10001288,2966040,5839416,164940,2142678,173311,603287,128081,1448655,327623
2018年12月22日,1420291,168253,117572,2401361,357355,10026699,2972442,5859876,165159,2148764,173652,604697,128344,1451910,328283
2018年12月23日,1423242,168449,117775,2406521,358299,10054043,2979272,5882469,165352,2155134,174069,605985,128533,1454804,328887
2018年12月24日,1425377,168651,117947,2411165,358997,10072181,2985652,5900944,165497,2160531,174575,607362,128734,1458035,329478
2018年12月25日,1427739,168843,118119,2415904,359818,10090417,2993134,5920269,165649,2166511,175019,608832,128987,1461762,330079
2018年12月26日,1429740,169014,118275,2420001,360448,10108297,2999915,5938233,165760,2171696,175458,610016,129283,1465401,330767
2018年12月27日,1431525,169175,118432,2423873,361075,10125291,3005637,5955827,165906,2177186,175978,611259,129554,1468891,331340
2018年12月28日,1433386,169377,118650,2427835,361734,10143770,3012328,5976126,166070,2183204,176514,612520,129791,1472550,331972
2018年12月29日,1436537,169535,118986,2433020,362917,10168114,3019993,6000755,166393,2190019,176925,613987,130025,1476340,332626
2018年12月30日,1440180,169683,119353,2438802,364171,10198186,3028033,6028675,166788,2197140,177396,615314,130217,1479922,333219
2018年12月31日,1444681,169862,119736,2445407,365617,10230750,3036221,6059110,167338,2203626,177745,616605,130396,1482990,333923
2019年01月01日,1448518,170098,120047,2452977,366817,10263148,3046185,6087406,167761,2209941,178074,617656,130562,1485725,334518
2019年01月02日,1450786,170254,120263,2457844,367687,10283549,3054632,6109620,167925,2216130,178535,618956,130843,1489073,335120
2019年01月03日,1452606,170405,120450,2461762,368255,10301769,3060766,6127110,168042,2221894,179047,620017,131103,1492627,335631
2019年01月04日,1454726,170563,120663,2466030,368928,10321059,3067469,6145724,168204,2227816,179554,621200,131300,1496401,336238
2019年01月05日,1457519,170699,120941,2471113,369611,10346576,3074979,6166849,168441,2233770,179928,622357,131498,1499872,336691
2019年01月06日,1460470,170840,121135,2476256,370402,10373843,3083240,6188719,168687,2239995,180251,623406,131736,1503038,337186
2019年01月07日,1462647,170970,121305,2480683,370922,10392640,3090392,6206809,168811,2245884,180723,624481,131982,1506733,337737
2019年01月08日,1464728,171129,121445,2484986,371435,10411657,3096682,6224330,168952,2251753,181199,625580,132430,1510466,338378
2019年01月09日,1466756,171267,121621,2489031,371947,10431468,3103311,6242434,169095,2257692,181614,626734,132645,1514190,339016
2019年01月10日,1468779,171441,121816,2493252,372482,10450878,3109446,6259791,169241,2263403,182030,627851,132853,1517746,339711
2019年01月11日,1470980,171634,122024,2497636,373088,10473736,3115937,6278547,169386,2269501,182548,629049,133127,1521174,340365
2019年01月12日,1473967,171800,122247,2503297,373626,10501135,3123393,6298987,169606,2275318,182939,630272,133312,1524534,340908
2019年01月13日,1477070,171943,122436,2508797,374245,10528100,3130423,6319457,169797,2281072,183269,631349,133550,1527497,341356
2019年01月14日,1479406,172078,122639,2513712,374789,10549979,3137192,6338399,169939,2286723,183689,632605,133717,1530992,341902
2019年01月15日,1481677,172244,122835,2518221,375300,10569985,3143540,6356421,170037,2292925,184148,633832,134012,1534661,342458
2019年01月16日,1483972,172434,123051,2522693,375882,10591559,3150293,6374616,170202,2299043,184721,635263,134222,1538311,343062
2019年01月17日,1486230,172571,123348,2526976,376431,10614208,3156367,6393254,170355,2305032,185155,636473,134428,1541726,343616
2019年01月18日,1488819,172728,123568,2531681,377087,10638929,3162984,6412564,170590,2312040,185556,637832,134638,1545366,344221
